ID,kmeans_cluster2,kmeans_cluster3,kmeans_cluster4,kmeans_cluster5,kmeans_cluster6,kmeans_cluster7,kmeans_cluster8,kmeans_cluster9,kmeans_cluster10
139948,0,1,0,0,4,1,4,1,2
139949,1,0,3,4,1,2,6,7,0
139950,1,0,3,2,1,0,1,0,8
139951,1,0,3,4,1,0,1,8,9
139952,0,1,0,0,4,1,4,1,2
139954,1,0,3,4,1,0,1,0,1
139957,1,0,3,4,1,0,1,0,1
139958,1,0,3,4,1,0,1,0,1
139959,1,0,3,4,1,0,1,0,1
139960,1,0,3,4,1,0,1,0,1
139961,1,0,3,4,1,0,1,0,1
139962,1,0,3,4,1,0,1,0,1
139964,1,0,3,4,1,2,6,7,0
139965,1,0,3,4,1,0,1,0,1
139966,0,1,0,0,4,1,4,1,2
139967,1,0,3,4,1,0,1,0,1
139971,1,0,2,1,1,5,0,6,6
139973,1,0,3,4,1,0,1,0,1
139974,0,1,0,0,4,1,4,1,2
139978,1,2,1,3,2,6,7,5,3
139979,1,0,3,4,1,0,1,0,1
139980,0,1,0,0,4,1,4,1,2
139982,1,0,3,4,1,0,1,8,9
139983,1,0,3,4,1,0,1,0,1
139989,1,0,3,4,1,0,1,0,1
139991,1,0,3,4,1,0,1,0,1
139993,1,0,3,4,1,0,1,8,9
139999,0,1,0,0,0,1,2,2,7
140000,0,1,0,0,4,1,4,1,2
140003,1,0,3,4,1,0,1,0,1
140004,1,2,1,3,2,6,7,5,3
140006,1,0,3,4,1,0,1,0,1
140010,1,0,2,1,1,5,0,6,6
140013,1,2,1,3,2,6,7,5,3
140015,1,0,3,4,0,2,6,7,0
140022,1,0,3,4,1,0,1,0,1
140023,1,0,2,1,1,5,0,6,6
140024,0,1,0,0,4,1,4,1,2
140026,1,0,3,4,1,0,1,0,1
140028,0,1,0,0,0,1,2,2,7
140029,1,0,3,4,1,0,1,0,1
140031,1,0,3,4,1,0,1,0,1
140034,1,0,3,4,1,0,1,0,1
140035,0,1,0,0,4,1,4,1,2
140037,0,1,0,0,4,1,4,1,2
140040,1,0,3,4,1,0,1,0,1
140041,0,1,0,0,4,1,4,1,2
140042,1,0,3,4,1,0,1,0,1
140045,1,2,1,3,2,6,7,5,3
140051,0,1,0,0,4,1,4,1,2
140053,1,0,3,4,1,0,1,8,9
140054,1,0,3,4,1,0,1,8,9
140055,1,0,3,4,1,0,1,0,1
140058,1,0,2,1,5,3,5,4,5
140059,0,1,0,0,4,1,4,1,2
140060,1,2,1,3,2,6,7,5,3
140065,0,1,0,0,4,1,4,1,2
140069,0,1,0,0,4,1,4,1,2
140072,1,0,3,4,1,0,1,0,1
140073,1,0,3,4,1,2,6,7,0
140076,1,2,1,3,2,6,7,5,3
140082,1,0,3,4,1,0,1,8,9
140083,1,0,3,4,1,0,1,0,1
140085,0,1,0,0,4,1,4,1,2
140088,1,0,2,1,1,5,0,6,6
140090,1,0,3,4,1,0,1,0,1
140091,1,0,3,4,1,0,1,8,9
140093,1,0,3,4,1,0,1,0,1
140095,1,0,3,4,1,0,1,0,1
140099,1,0,3,2,1,0,1,8,8
140100,0,1,0,0,0,1,2,2,7
140101,1,0,3,2,1,0,1,0,8
140103,1,0,3,4,1,2,6,7,0
140105,0,1,0,0,0,1,2,2,7
140106,1,0,3,2,1,0,1,0,8
140108,1,0,3,4,1,0,1,0,1
140113,1,2,1,3,2,6,7,5,3
140115,1,0,3,4,1,0,1,8,9
140116,1,0,3,4,1,0,1,0,1
140117,1,0,3,4,1,0,1,0,1
140118,1,0,3,4,1,0,1,0,1
140120,1,0,2,1,1,0,1,0,1
140121,1,0,3,4,1,0,1,8,9
140122,0,1,0,0,4,1,4,1,2
140123,1,0,3,2,1,0,1,0,8
140124,1,0,3,4,1,0,1,0,1
140125,0,1,0,0,4,1,4,1,2
140127,0,1,0,0,4,1,4,1,2
140128,1,0,2,1,5,5,0,6,6
140129,1,0,3,4,1,0,1,0,1
140130,1,2,1,3,2,6,7,5,3
140131,1,0,3,4,1,0,1,0,1
140132,1,0,3,4,1,0,1,0,1
140137,0,1,0,0,4,1,4,1,2
140140,1,0,3,4,0,2,6,7,0
140144,0,1,0,0,4,1,4,1,2
140145,1,0,3,4,1,0,1,0,1
140146,0,1,0,0,4,1,4,1,2
140150,1,0,3,2,1,0,1,0,8
140153,1,0,3,2,3,4,3,3,4
140154,1,0,3,4,1,0,1,0,1
140155,1,0,3,4,1,0,1,0,1
140156,1,0,3,2,1,0,1,0,8
140157,1,0,2,1,1,0,1,8,9
140160,1,0,3,4,1,0,1,0,1
140162,0,1,0,0,4,1,4,1,2
140168,1,0,3,4,1,0,1,0,1
140169,1,0,3,4,1,2,6,7,0
140171,1,0,2,1,1,0,1,0,1
140173,1,0,3,4,1,0,1,0,1
140174,1,0,3,4,1,0,1,0,1
140178,0,1,0,0,0,1,2,2,7
140180,1,2,1,3,3,4,3,3,4
140181,1,0,2,1,1,5,0,6,6
140183,1,0,3,4,1,0,1,8,9
140184,1,0,3,4,1,0,1,8,9
140185,1,0,3,4,1,0,1,0,1
140186,0,1,0,0,4,1,4,1,2
140187,1,0,3,2,1,0,1,0,8
140188,0,1,0,0,4,1,4,8,9
140189,1,0,2,1,5,3,5,4,5
140190,1,0,3,4,3,4,3,3,9
140192,1,0,3,4,1,0,1,0,1
140193,1,0,3,4,1,0,1,0,1
140194,1,0,3,4,1,0,1,0,1
140196,1,0,3,4,1,0,1,0,1
140201,0,1,0,0,0,1,2,2,7
140204,1,0,3,2,1,0,1,8,8
140207,1,0,3,2,1,0,1,0,8
140209,0,1,0,0,4,1,4,1,2
140210,1,0,3,4,1,0,1,0,1
140212,1,0,3,4,1,0,1,0,1
140214,1,0,3,4,0,2,6,7,0
140216,1,0,3,4,1,0,1,0,1
140217,0,1,0,0,4,1,4,1,2
140219,0,1,0,0,4,1,4,1,2
140220,1,0,3,4,0,2,6,7,0
140221,1,0,3,4,1,2,6,7,0
140223,0,1,0,0,0,1,2,2,7
140225,1,0,3,2,1,0,1,0,8
140229,1,0,3,4,1,2,6,7,0
140230,1,0,3,4,1,0,1,0,1
140232,1,0,3,4,1,0,1,8,9
140233,1,0,3,4,1,0,1,0,1
140234,1,0,3,4,1,0,1,0,1
140235,1,0,3,4,1,0,1,0,1
140237,0,1,0,0,0,1,2,2,7
140242,1,0,3,2,1,0,1,0,8
140254,1,0,3,4,1,0,1,0,1
140256,1,0,3,4,1,0,1,0,1
140259,1,0,3,4,1,0,1,0,1
140267,0,1,0,0,4,1,4,1,2
140268,1,0,3,4,1,2,6,7,0
140270,0,1,0,0,0,1,2,2,7
140271,1,0,3,4,1,2,6,7,0
140272,0,1,0,0,4,1,4,1,2
140273,1,0,3,4,1,0,1,0,1
140274,1,0,3,4,1,0,1,0,1
140275,1,2,1,3,3,4,3,3,4
140279,1,0,3,2,1,0,1,0,8
140280,1,2,1,3,2,6,7,5,3
140281,1,0,3,4,1,0,1,0,1
140282,1,2,1,3,2,6,7,5,3
140283,0,1,0,0,4,1,4,1,2
140285,1,0,3,2,1,0,1,8,8
140287,1,0,3,2,1,0,1,0,8
140288,1,0,3,4,1,0,1,0,1
140290,1,0,3,4,1,0,1,0,1
140292,1,0,3,2,1,0,1,0,8
140296,1,0,3,4,0,2,6,7,0
140297,1,0,3,4,1,0,1,8,9
140298,1,0,3,2,1,0,1,0,8
140299,0,1,0,0,4,1,4,1,2
140301,0,1,0,0,4,1,4,1,2
140303,1,0,3,4,1,0,1,8,9
140305,1,0,3,4,1,0,1,8,9
140307,0,1,0,0,0,1,2,2,7
140309,0,1,0,0,4,1,4,1,2
140311,1,0,3,4,1,0,1,0,1
140313,1,0,3,2,1,0,1,0,8
140314,0,1,0,0,4,1,4,1,2
140316,1,0,3,4,1,0,1,0,1
140319,1,0,3,4,1,0,1,0,1
140321,0,1,0,0,4,1,4,8,9
140323,1,0,2,1,1,5,0,6,6
140329,1,0,3,4,1,0,1,0,1
140331,1,0,3,4,1,0,1,8,9
140332,1,0,3,2,1,0,1,0,8
140333,1,2,1,3,2,6,7,5,3
140335,0,1,0,0,4,1,4,1,2
140337,1,0,3,4,1,0,1,0,1
140338,1,0,3,4,1,0,1,8,9
140340,0,1,0,0,4,1,4,1,2
140342,0,1,0,0,4,1,4,1,2
140345,0,1,0,0,4,1,4,1,2
140348,1,0,2,1,1,5,0,6,6
140349,1,0,3,4,1,0,1,0,1
140351,0,1,0,0,4,1,4,1,2
140352,0,1,0,0,4,1,4,1,2
140355,1,0,3,4,1,0,1,0,1
140359,1,0,3,4,1,0,1,0,1
140363,0,1,0,0,4,1,4,1,2
140364,0,1,0,0,4,1,4,1,2
140365,1,0,3,4,1,0,1,0,1
140366,1,0,3,4,1,0,1,0,1
140369,1,0,3,4,1,2,6,7,0
140371,0,1,0,0,4,1,4,1,2
140372,1,0,3,4,1,0,1,0,1
140373,1,0,3,4,1,0,1,0,1
140375,1,0,3,4,1,0,1,0,1
140383,1,0,3,4,1,0,1,8,9
140385,1,2,1,3,2,6,7,5,3
140387,1,0,3,4,0,2,6,7,0
140390,0,1,0,0,4,1,4,1,2
140391,1,0,3,4,1,2,6,7,0
140393,0,1,0,0,4,1,4,1,2
140395,1,0,3,4,1,0,1,0,1
140398,1,0,3,4,1,0,1,8,9
140399,1,0,3,4,1,0,1,0,1
140400,0,1,0,0,4,1,4,1,2
140406,1,0,3,4,1,0,1,0,1
140407,1,0,3,4,1,0,1,0,1
140411,1,0,3,2,1,0,1,8,8
140412,0,1,0,0,4,1,4,1,2
140413,1,0,3,4,1,0,1,0,1
140415,1,0,2,1,5,3,5,4,5
140416,1,0,3,4,1,0,1,0,1
140417,1,0,3,4,1,0,1,0,1
140418,0,1,0,0,4,1,4,1,2
140426,0,1,0,0,4,1,4,1,2
140427,1,0,3,2,1,0,1,0,8
140430,1,0,3,4,1,0,1,0,1
140437,1,0,3,4,1,0,1,0,1
140439,0,1,0,0,4,1,4,1,2
140440,1,0,3,2,1,0,1,8,8
140442,1,0,3,4,1,0,1,0,1
140443,1,0,3,4,1,0,1,0,1
140444,0,1,0,0,4,1,4,1,2
140445,1,0,3,4,1,0,1,0,1
140446,1,0,3,4,1,0,1,0,1
140447,0,1,0,0,4,1,4,1,2
140450,0,1,0,0,4,1,4,1,2
140451,1,0,3,2,1,0,1,0,8
140452,0,1,0,0,4,1,4,1,2
140453,1,0,3,4,1,0,1,0,1
140455,0,1,0,0,4,1,4,1,2
140457,1,0,3,4,1,0,1,0,1
140461,0,1,0,0,4,1,4,1,2
140463,0,1,0,0,4,1,4,1,2
140464,1,2,1,3,2,6,7,5,3
140468,1,0,3,4,1,0,1,0,1
140469,0,1,0,0,0,1,2,2,7
140472,1,0,2,1,5,3,5,4,5
140474,0,1,0,0,4,1,4,1,2
140475,1,2,1,3,3,4,3,3,4
140476,1,0,3,2,1,0,1,0,8
140477,1,0,2,1,5,3,5,4,5
140478,0,1,0,0,4,1,4,1,2
140479,1,0,3,4,1,0,1,0,1
140480,1,0,3,2,1,0,1,0,8
140482,1,0,3,4,1,0,1,0,1
140486,1,0,3,4,1,0,1,0,1
140489,0,1,0,0,4,1,4,1,2
140490,0,1,0,0,0,1,2,2,7
140491,1,0,3,4,1,2,6,7,0
140492,1,0,3,4,1,0,1,0,1
140497,1,2,1,3,2,6,7,5,3
140499,1,2,1,3,3,4,3,3,4
140500,0,1,0,0,4,1,4,1,2
140505,0,1,0,0,0,1,2,2,7
140506,1,0,3,4,1,0,1,0,1
140507,1,0,3,4,1,0,1,0,1
140509,1,0,3,2,1,0,1,0,8
140510,1,0,3,2,1,0,1,0,8
140512,0,1,0,0,4,1,4,1,2
140513,1,0,3,4,1,2,6,7,0
140515,1,0,3,2,1,0,1,0,8
140518,1,0,3,4,1,0,1,0,1
140519,1,0,3,4,1,0,1,8,9
140520,1,0,3,4,1,0,1,0,1
140521,1,2,1,3,2,6,7,5,3
140522,1,0,3,4,1,0,1,8,9
140523,1,0,2,1,1,5,0,6,6
140524,1,0,3,4,1,0,1,0,1
140528,1,0,3,4,1,0,1,0,1
140529,1,0,3,4,1,0,1,8,9
140530,1,0,3,4,1,0,1,8,9
140531,0,1,0,0,4,1,4,1,2
140532,1,0,3,4,1,0,1,0,1
140533,1,0,3,4,1,0,1,0,1
140534,1,0,3,4,1,0,1,0,1
140537,1,0,3,4,1,0,1,0,1
140538,1,0,3,4,1,0,1,8,9
140540,0,1,0,0,4,1,4,1,2
140544,1,0,3,4,1,0,1,0,1
140545,1,0,2,1,5,3,5,4,5
140546,0,1,0,0,4,1,4,1,2
140547,0,1,0,0,4,1,4,1,2
140548,1,0,3,4,1,0,1,0,1
140549,0,1,0,0,0,1,2,2,7
140553,1,0,3,4,1,0,1,0,1
140554,1,0,3,4,1,0,1,0,1
140555,1,0,3,2,1,0,1,0,8
140557,1,0,2,1,5,3,5,4,5
140564,1,0,3,4,1,0,1,0,1
140565,1,0,3,4,1,0,1,0,1
140566,1,0,3,4,1,0,1,0,1
140567,0,1,0,0,0,1,2,2,7
140571,1,2,1,3,2,6,7,5,3
140572,1,0,3,4,1,0,1,0,1
140574,1,0,3,4,1,0,1,0,1
140575,1,0,3,4,1,2,6,7,0
140579,0,1,0,0,4,1,4,1,2
140580,1,0,3,4,1,0,1,0,1
140581,1,0,3,4,1,0,1,0,1
140582,1,0,3,4,1,0,1,0,1
140583,0,1,0,0,4,1,4,1,2
140586,1,0,3,4,1,0,1,8,9
140589,1,2,1,3,2,6,7,5,3
140590,0,1,0,0,4,1,4,1,2
140591,1,0,3,2,1,0,1,0,8
140592,1,0,3,4,1,0,1,0,1
140593,1,0,3,4,1,0,1,8,9
140594,1,0,3,4,1,0,1,0,1
140596,1,0,3,4,1,0,1,0,1
140597,1,0,3,4,1,0,1,0,1
140598,1,0,3,2,1,0,1,0,8
140599,1,0,3,2,1,0,1,0,8
140603,1,0,3,4,1,0,1,0,1
140604,1,0,3,4,1,0,1,0,1
140607,0,1,0,0,4,1,4,1,2
140609,1,0,3,4,1,0,1,0,1
140611,1,0,3,4,1,0,1,0,1
140612,0,1,0,0,4,1,4,1,2
140614,1,0,3,4,1,0,1,0,1
140616,1,0,3,4,1,0,1,0,1
140619,1,0,3,4,1,0,1,0,1
140621,1,0,3,4,1,2,6,7,0
140622,1,0,3,2,1,0,1,0,8
140626,1,0,3,4,0,2,6,7,0
140628,1,0,3,4,1,0,1,0,1
140629,1,0,3,4,1,0,1,8,9
140630,1,0,3,4,1,0,1,0,1
140631,1,0,3,4,1,2,6,7,0
140632,0,1,0,0,0,1,2,2,7
140633,1,0,3,4,1,0,1,0,1
140638,0,1,0,0,4,1,4,1,2
140642,1,2,1,3,2,6,7,5,3
140644,1,0,3,2,1,0,1,8,9
140645,1,0,3,4,1,0,1,0,1
140646,0,1,0,0,4,1,4,1,2
140647,1,0,3,4,1,0,1,8,9
140648,0,1,0,0,4,1,4,1,2
140651,1,0,3,4,1,0,1,0,1
140652,0,1,0,0,4,1,4,1,2
140653,1,0,3,4,1,0,1,8,9
140654,1,0,3,4,1,0,1,0,1
140656,1,0,3,2,1,0,1,0,8
140659,1,0,3,2,1,0,1,8,9
140661,1,0,3,4,1,0,1,0,1
140663,0,1,0,0,4,1,4,1,2
140666,1,0,3,4,1,0,1,0,1
140667,0,1,0,0,0,1,2,2,7
140669,0,1,0,0,0,1,2,2,7
140670,0,1,0,0,4,1,4,1,2
140671,1,0,3,4,1,0,1,0,1
140672,1,0,3,4,1,0,1,0,1
140673,1,0,3,2,1,0,1,8,9
140674,0,1,0,0,4,1,4,1,2
140675,1,2,1,3,2,6,7,5,3
140676,0,1,0,0,4,1,4,1,2
140678,0,1,0,0,4,1,4,1,2
140679,0,1,0,0,4,1,4,1,2
140682,0,1,0,0,4,1,4,1,2
140683,1,0,3,2,1,0,1,0,8
140684,1,0,3,4,1,0,1,0,1
140685,0,1,0,0,0,1,2,2,7
140689,1,2,1,3,2,6,7,5,3
140694,0,1,0,0,4,1,4,1,2
140695,0,1,0,0,4,1,4,1,2
140696,0,1,0,0,4,1,4,1,2
140703,1,0,3,4,1,0,1,0,1
140705,1,0,3,4,1,0,1,0,1
140706,0,1,0,0,0,1,2,2,7
140710,1,0,3,4,1,0,1,0,1
140711,1,2,1,3,2,6,7,5,3
140712,1,0,3,4,1,0,1,0,1
140713,1,0,3,4,1,0,1,0,1
140715,1,2,1,3,3,4,3,3,4
140716,1,0,3,4,1,0,1,0,1
140717,1,0,3,4,1,0,1,0,1
140719,1,0,3,4,1,0,1,0,1
140723,1,0,3,4,1,0,1,8,9
140725,1,2,1,3,2,6,7,5,3
140726,1,2,1,3,2,6,7,5,3
140727,0,1,0,0,4,1,4,1,2
140730,1,0,3,4,1,0,1,0,1
140734,1,0,3,4,1,2,6,7,0
140735,0,1,0,0,4,1,4,1,2
140736,1,0,2,1,5,3,5,4,5
140737,1,0,3,4,1,0,1,8,9
140740,1,2,1,3,2,6,7,5,3
140743,0,1,0,0,4,1,4,1,2
140745,1,0,3,4,1,0,1,8,9
140747,0,1,0,0,4,1,4,1,2
140750,1,0,3,4,1,0,1,0,1
140756,1,0,3,2,1,0,1,0,8
140765,1,0,3,2,1,0,1,0,8
140767,1,0,3,4,1,0,1,0,1
140768,1,0,3,4,1,0,1,8,9
140769,1,0,3,4,0,2,6,7,0
140770,1,0,3,4,1,0,1,0,1
140773,1,0,3,4,1,0,1,0,1
140774,1,0,3,4,1,0,1,0,1
140776,0,1,0,0,0,1,2,2,7
140778,1,0,3,4,1,0,1,0,1
140779,1,0,3,4,1,0,1,0,1
140784,1,0,2,1,5,3,5,4,5
140785,1,0,3,2,1,0,1,8,8
140786,1,0,3,4,1,0,1,0,1
140788,1,0,3,4,1,0,1,0,1
140793,1,2,1,3,2,6,7,5,3
140796,1,2,1,3,2,6,7,5,3
140797,0,1,0,0,0,1,2,2,7
140798,1,2,1,3,2,6,7,5,3
140799,1,0,3,4,1,0,1,0,1
140805,1,2,1,2,2,6,7,5,8
140806,1,0,3,4,1,0,1,0,1
140807,1,0,3,4,1,0,1,8,9
140808,1,0,3,4,1,0,1,0,1
140810,0,1,0,0,4,1,4,1,2
140811,1,0,3,4,1,0,1,0,1
140813,1,0,3,4,1,0,1,0,1
140814,1,0,3,4,1,0,1,0,1
140815,1,2,1,3,2,6,7,5,3
140817,1,0,3,4,1,2,6,7,0
140821,1,0,3,4,1,0,1,0,1
140822,0,1,0,0,4,1,4,1,2
140825,1,0,3,4,1,0,1,0,1
140826,0,1,0,0,0,1,2,2,7
140827,1,2,1,3,3,4,3,3,4
140828,1,0,3,4,1,0,1,8,9
140829,1,0,3,4,1,0,1,0,1
140831,1,0,3,4,1,0,1,8,9
140832,1,0,3,4,1,0,1,8,9
140833,1,0,2,1,5,3,5,4,5
140835,1,0,3,4,1,0,1,0,1
140837,1,0,3,2,1,0,1,0,8
140839,1,2,1,3,3,4,3,3,4
140841,1,0,3,4,1,0,1,0,1
140843,1,0,3,4,1,0,1,8,9
140844,1,0,3,2,1,0,1,8,9
140845,1,0,3,4,1,2,6,7,0
140846,1,0,3,4,1,0,1,0,1
140849,1,0,3,4,1,0,1,8,9
140850,1,2,1,3,3,4,3,3,4
140852,1,0,3,4,1,0,1,0,1
140853,1,0,3,4,0,2,6,7,0
140856,1,0,3,4,1,0,1,0,1
140859,1,0,3,2,1,0,1,0,8
140860,1,0,3,2,1,0,1,8,9
140861,0,1,0,0,4,1,4,1,2
140863,1,2,1,3,2,6,7,5,3
140864,0,1,0,0,0,1,2,2,7
140867,1,0,3,4,1,0,1,8,9
140868,1,0,3,4,1,0,1,0,1
140872,1,0,3,4,1,0,1,0,1
140874,1,0,2,1,5,3,5,4,5
140875,1,0,3,4,1,0,1,0,1
140883,1,0,2,1,5,3,5,4,5
140885,1,0,3,4,1,0,1,0,1
140892,1,0,3,2,1,0,1,0,8
140893,0,1,0,0,0,1,2,2,7
140894,1,0,3,4,1,0,1,0,1
140897,1,0,3,4,1,0,1,8,9
140898,1,0,3,4,0,2,6,7,0
140899,1,0,3,4,1,0,1,0,1
140900,0,1,0,0,0,1,2,2,7
140904,0,1,0,0,4,1,4,1,2
140906,0,1,2,1,0,2,2,7,7
140911,1,0,3,4,1,0,1,0,1
140912,0,1,0,0,4,1,4,1,2
140914,0,1,0,0,0,1,2,2,7
140916,0,1,0,0,4,1,4,1,2
140917,1,0,3,4,1,0,1,0,1
140918,1,2,1,3,2,6,7,5,3
140920,0,1,0,0,4,1,4,1,2
140922,1,0,3,2,1,0,1,0,8
140925,1,0,3,4,1,2,6,7,0
140931,1,0,3,4,1,0,1,0,1
140935,1,2,1,3,2,6,7,5,3
140936,1,2,1,3,2,6,7,5,3
140940,1,0,3,4,1,0,1,0,1
140942,1,0,3,4,1,0,1,0,1
140944,1,0,3,4,1,0,1,0,1
140947,1,2,1,3,2,6,7,5,3
140948,1,2,1,3,3,4,3,3,4
140949,1,0,3,4,1,0,1,0,1
140953,1,0,3,4,1,0,1,0,1
140957,1,0,3,4,1,0,1,0,1
140961,0,1,0,0,4,1,4,1,2
140962,1,0,2,1,5,3,5,4,5
140970,0,1,0,0,4,1,4,1,2
140973,1,0,3,4,1,0,1,0,1
140974,1,0,3,4,1,0,1,8,9
140975,1,0,3,4,1,0,1,0,1
140977,1,0,3,4,1,0,1,0,1
140978,1,0,3,4,1,0,1,8,9
140980,1,0,3,4,1,0,1,8,9
140986,1,0,2,1,5,3,5,4,5
140989,0,1,0,0,0,1,2,2,7
140990,1,0,3,4,1,0,1,0,1
140992,1,0,3,4,1,2,6,7,0
140993,1,0,3,2,1,0,1,0,8
140994,1,0,2,1,1,5,0,6,6
140997,0,1,0,0,4,1,4,1,2
140998,1,0,3,4,1,0,1,8,9
141001,1,0,3,4,1,0,1,0,1
141003,1,0,3,4,1,0,1,0,1
141004,1,0,3,4,1,0,1,0,1
141006,0,1,0,0,4,1,4,1,2
141007,1,0,3,2,1,0,1,0,8
141008,1,2,1,3,2,6,7,5,3
141010,0,1,0,0,4,1,4,1,2
141011,1,0,3,4,1,0,1,0,1
141014,0,1,0,0,4,1,4,1,2
141017,1,0,3,4,1,0,1,0,1
141020,1,0,3,4,1,0,1,0,1
141023,0,1,0,0,4,1,4,1,2
141024,1,0,3,4,1,0,1,0,1
141026,1,0,2,1,1,5,0,6,6
141030,1,0,3,4,1,0,1,0,1
141035,1,0,3,2,1,0,1,0,8
141040,0,1,0,0,0,1,2,2,7
141041,0,1,0,0,4,1,4,1,2
141044,1,2,1,3,3,4,3,3,4
141045,1,0,3,4,1,0,1,0,1
141046,1,0,3,4,1,0,1,0,1
141047,0,1,0,0,4,1,4,1,2
141048,1,0,3,2,1,0,1,0,8
141050,1,0,3,4,1,0,1,0,1
141052,1,0,2,1,1,5,0,6,6
141055,0,1,0,0,4,1,4,1,2
141057,0,1,0,0,4,1,4,1,2
141060,0,1,0,0,4,1,4,1,2
141062,0,1,0,0,4,1,4,1,2
141064,0,1,0,0,4,1,4,1,2
141066,1,0,3,4,1,0,1,0,1
141067,1,0,3,4,1,2,6,7,0
141068,1,0,3,4,1,0,1,0,1
141071,0,1,0,0,4,1,4,1,2
141072,1,0,3,4,1,0,1,0,1
141073,1,0,3,4,1,0,1,0,1
141074,0,1,0,0,4,1,4,1,2
141076,1,2,1,2,2,6,7,5,8
141078,1,0,3,4,1,0,1,0,1
141079,0,1,0,0,4,1,4,1,2
141081,0,1,0,0,4,1,4,1,2
141082,0,1,0,0,0,1,2,2,7
141086,1,0,3,4,1,0,1,0,1
141087,0,1,0,0,4,1,4,1,2
141090,1,0,3,4,1,0,1,0,1
141091,0,1,0,0,4,1,4,1,2
141092,1,0,3,4,1,0,1,0,1
141093,1,0,3,4,1,0,1,8,9
141096,1,0,3,4,1,0,1,8,9
141098,0,1,0,0,4,1,4,1,2
141100,0,1,0,0,4,1,4,1,2
141102,1,0,3,4,1,0,1,0,1
141103,1,0,3,4,1,0,1,8,9
141105,0,1,0,0,4,1,4,1,2
141107,1,0,3,4,1,0,1,0,1
141108,1,0,3,4,1,0,1,8,9
141111,1,0,3,2,1,0,1,0,8
141112,1,0,3,4,1,0,1,0,1
141113,1,0,2,1,1,5,0,6,6
141114,1,0,3,4,1,2,6,7,0
141115,1,0,3,4,1,0,1,0,1
141116,1,2,1,3,2,6,7,5,3
141117,1,0,2,1,1,0,1,0,1
141119,1,0,3,4,1,0,1,8,9
141123,1,0,2,1,5,3,5,4,5
141125,0,1,0,0,4,1,4,1,2
141126,0,1,0,0,0,1,2,2,7
141128,0,1,0,0,4,1,4,1,2
141129,1,0,3,4,1,0,1,8,9
141130,1,0,2,1,5,3,5,4,5
141131,1,0,3,4,1,0,1,0,1
141133,1,0,3,2,1,0,1,0,8
141134,1,0,3,4,1,0,1,0,1
141136,1,0,3,4,1,0,1,0,1
141138,1,0,3,4,1,0,1,0,1
141140,1,0,3,4,1,0,1,0,1
141144,1,2,1,3,3,4,3,3,4
141147,1,0,3,2,1,0,1,8,8
141148,1,0,3,4,1,0,1,8,9
141151,1,2,1,3,2,6,7,5,3
141153,1,0,3,4,1,0,1,0,1
141154,0,1,0,0,0,1,2,2,7
141155,0,1,0,0,4,1,4,1,2
141156,1,0,3,4,1,0,1,0,1
141159,0,1,0,0,0,1,2,2,7
141160,1,0,3,4,1,0,1,0,1
141161,0,1,0,0,4,1,4,1,2
141162,1,0,3,4,1,0,1,8,9
141166,0,1,0,0,4,1,4,1,2
141168,1,0,3,4,1,2,6,7,0
141170,0,1,0,0,4,1,4,1,2
141172,1,0,3,4,1,2,6,7,0
141178,1,0,3,4,1,0,1,0,1
141179,1,0,3,4,1,0,1,0,1
141180,1,0,3,2,1,0,1,0,8
141181,0,1,0,0,4,1,4,1,2
141189,1,0,3,4,1,0,1,0,1
141190,0,1,0,0,4,1,4,1,2
141191,1,0,2,1,1,5,0,6,6
141192,1,2,1,3,3,4,3,3,4
141193,1,0,3,4,1,0,1,0,1
141194,1,2,1,3,3,4,3,3,4
141197,0,1,0,0,0,1,2,2,7
141198,1,0,3,4,1,2,6,7,0
141200,1,2,1,3,2,6,7,5,3
141201,1,0,3,4,1,0,1,8,9
141202,1,0,3,4,1,0,1,0,1
141204,0,1,0,0,4,1,4,1,2
141207,1,0,3,2,1,0,1,8,9
141208,1,0,3,4,1,0,1,0,1
141215,1,0,3,4,1,0,1,8,9
141216,0,1,0,0,4,1,4,1,2
141219,1,0,3,2,4,0,4,1,8
141222,1,2,1,3,2,6,7,5,3
141223,0,1,0,0,4,1,4,1,2
141225,1,0,3,4,1,0,1,0,1
141227,1,0,3,4,1,0,1,0,1
141228,1,0,3,2,1,0,1,0,8
141229,1,0,3,4,1,0,1,0,1
141230,1,0,2,1,5,3,5,4,5
141231,0,1,0,0,0,1,2,2,7
141233,0,1,0,0,4,1,4,1,2
141234,1,0,3,4,1,0,1,8,9
141236,1,0,2,1,1,0,1,0,1
141241,0,1,0,0,4,1,4,1,2
141242,1,0,3,4,1,0,1,0,1
141245,0,1,0,0,4,1,4,1,2
141246,0,1,0,0,4,1,4,1,2
141249,0,1,0,0,4,1,4,1,2
141253,1,0,3,4,1,0,1,0,1
141255,1,0,3,4,1,0,1,0,1
141256,1,0,3,4,1,0,1,0,1
141257,0,1,0,0,4,1,4,1,2
141259,1,0,3,4,1,0,1,0,1
141260,0,1,0,0,4,1,4,1,2
141263,0,1,0,0,4,1,4,1,2
141264,1,0,3,4,1,2,6,7,0
141267,1,0,2,1,5,3,5,4,5
141269,1,0,2,1,5,5,0,6,6
141270,1,0,3,4,1,0,1,0,1
141272,0,1,0,0,4,1,4,1,2
141273,1,0,3,4,1,0,1,8,9
141274,1,0,3,4,1,2,6,7,0
141278,1,0,3,4,1,0,1,0,1
141280,1,0,3,4,1,0,1,0,1
