# kNN_Marios_1 NN_Marios_1
7.500000000000002498e-02 3.193357415497303370e-02
7.300000000000002667e-03 4.914656210939939013e-04
4.590000000000001024e-02 5.640040513128043165e-02
1.920000000000000179e-02 1.241458491422236035e-02
1.297999999999999987e-01 5.492337067262269452e-03
8.050000000000001599e-02 8.764549575746059806e-02
2.430000000000000909e-02 4.156803749501705031e-02
1.790000000000000618e-02 3.181874837726354766e-02
1.520000000000000517e-02 2.068340471945703113e-02
7.920000000000002038e-02 8.664756663143632909e-02
1.330000000000000626e-02 8.467510296031833736e-03
7.120000000000002716e-02 2.891249470412731240e-02
8.800000000000002265e-03 2.980306710232981209e-03
4.700000000000001052e-03 7.261268296279013885e-03
4.700000000000001052e-03 6.250279950909316644e-03
7.500000000000001457e-03 1.984847063198685521e-02
4.510000000000001508e-02 5.362209998071194861e-02
7.000000000000003615e-03 8.107476523146034050e-03
2.800000000000001273e-03 5.503685777075589119e-03
6.200000000000002384e-03 6.110646070446820212e-03
1.375000000000000111e-01 9.253233015537261352e-02
9.000000000000002789e-03 5.490079204319045329e-03
1.669999999999999957e-02 2.488084556534886013e-02
4.150000000000000910e-02 4.412456128746271300e-02
1.094000000000000528e-01 4.751323409378528650e-02
7.200000000000002232e-02 9.352870300412177706e-02
4.900000000000001577e-03 1.201148825697600717e-02
2.100000000000000477e-02 1.425347435288131480e-02
1.500000000000000291e-02 1.831914773210883279e-02
1.140000000000000388e-02 1.380990369245410111e-02
5.300000000000001758e-03 8.208811371587217479e-03
3.370000000000002160e-02 2.642978334799409024e-02
2.400000000000000397e-02 1.405369224958121464e-02
1.160000000000000267e-02 2.345634598284960029e-02
6.400000000000002909e-03 6.126640015281735116e-03
7.500000000000002325e-03 2.169892559759318412e-03
1.300000000000000374e-03 6.831113458611072498e-03
6.600000000000001699e-03 7.972842057644036629e-05
2.680000000000001131e-02 1.740035208873450673e-02
4.330000000000001209e-02 2.142866225913166514e-02
4.310000000000001330e-02 2.128731068223715245e-02
1.080000000000000231e-02 8.129265937022863917e-03
2.530000000000000651e-02 3.082704287022351372e-02
1.180000000000000493e-02 9.749218598008153880e-03
1.800000000000000818e-03 3.367104732897132410e-03
2.190000000000000974e-02 2.943601801991462680e-02
6.400000000000002909e-03 8.810019185766576263e-03
6.400000000000002909e-03 1.236995616927743027e-02
1.170000000000000207e-02 1.230828226543963060e-02
4.800000000000001314e-03 6.797998743131758795e-03
3.050000000000001668e-02 1.747207053005695246e-02
5.810000000000002662e-02 2.692845607176422990e-02
3.390000000000000652e-02 3.298497258219867945e-02
1.180000000000000493e-02 3.721972670406104022e-02
8.800000000000000530e-03 1.327201357111334676e-02
1.527999999999999914e-01 1.116687875241041128e-01
7.800000000000001377e-03 3.706977132387692143e-03
1.260000000000000356e-02 1.088639162480831320e-02
7.700000000000001114e-03 8.498013077769426757e-03
9.330000000000003568e-02 2.870617721229791822e-02
1.569999999999999868e-02 1.155543274246156188e-02
2.820000000000001325e-02 3.389041092246770914e-02
3.830000000000000765e-02 4.204723736271261808e-02
1.506000000000000116e-01 1.156277986615896342e-01
4.400000000000002000e-03 2.629786856705322844e-03
1.160000000000000267e-02 7.674375041387973551e-03
6.200000000000002384e-03 6.713931108824908525e-03
1.560000000000000275e-02 2.014399014413356670e-02
7.800000000000003111e-03 2.454307900741696524e-02
4.500000000000001395e-03 3.738735924125649677e-03
6.400000000000002909e-03 8.352058818563819903e-03
6.500000000000003171e-03 5.913557196035981560e-03
4.990000000000002073e-02 2.346690630540251496e-02
3.400000000000000938e-02 3.778687130659819093e-02
2.320000000000000534e-02 1.396694687195122221e-02
1.150000000000000501e-02 1.593658038415014799e-02
3.900000000000000688e-03 1.414360465530271543e-07
6.100000000000002989e-03 9.089474277570841476e-03
9.530000000000003746e-02 9.849388778209686168e-02
2.250000000000000611e-02 3.672794312238693987e-02
1.040000000000000299e-02 1.227501258254051417e-02
2.440000000000000849e-02 3.777567889541387502e-02
8.700000000000002870e-03 8.172916541807354746e-03
8.200000000000002426e-03 6.359728910028933542e-03
4.600000000000001657e-03 1.018161510117352245e-02
1.760000000000000453e-02 3.085009900853038362e-02
3.640000000000001568e-02 3.869065353646874289e-02
1.113000000000000378e-01 9.958815112709998307e-02
4.800000000000002182e-03 1.125922753475606594e-02
3.060000000000001608e-02 3.034105436876416428e-02
1.560000000000000622e-02 9.211115250363945475e-03
2.640000000000001373e-02 1.859285680577158970e-02
3.270000000000000684e-02 2.758674278855323750e-02
6.900000000000003353e-03 6.494192865211516341e-03
1.730000000000000288e-02 2.013472965918481142e-02
2.090000000000000538e-02 2.496312969364225878e-02
2.700000000000001357e-02 3.093303663656115504e-02
2.660000000000001252e-02 3.127087213099002949e-02
2.810000000000000692e-02 3.084469106048345205e-02
7.800000000000001377e-03 1.667407208122313050e-02
5.600000000000002545e-03 1.109173638746142193e-02
1.990000000000000449e-02 1.864422736689448287e-02
2.660000000000001252e-02 2.977346276864409336e-02
2.018000000000000349e-01 1.180495512485504328e-01
1.850000000000000255e-02 2.627974528819322295e-02
1.690000000000000530e-02 3.517610408365726138e-02
8.430000000000001381e-02 7.196769282221793240e-02
3.220000000000002027e-02 2.566100791096687095e-02
2.320000000000000534e-02 2.617839121259749741e-02
6.800000000000001876e-02 3.233503907918928999e-02
3.300000000000000849e-03 4.960114494897424967e-03
7.800000000000001377e-03 9.107166756875815367e-03
2.670000000000001192e-02 4.575507521629333663e-02
2.350000000000001046e-02 9.724366711452603340e-03
3.430000000000001104e-02 4.341522989794611292e-02
8.100000000000001296e-03 2.214153878390789226e-02
4.270000000000000878e-02 4.004879754036664435e-02
3.100000000000001192e-03 1.072689028456806984e-02
6.700000000000002828e-03 9.058962203562259327e-03
9.460000000000003129e-02 2.586649708449840698e-02
2.920000000000001414e-02 3.489260878413916189e-02
1.590000000000000441e-02 4.032407073304057621e-02
5.200000000000001496e-03 4.595766870770604320e-03
2.490000000000000893e-02 2.559449577704072179e-02
3.800000000000001293e-03 7.278401651419699747e-03
1.651000000000000245e-01 1.219351226836443008e-01
5.700000000000001940e-03 6.507081426680087592e-03
8.990000000000002156e-02 4.011920116841792561e-02
4.900000000000001577e-03 1.055461640469729928e-02
4.010000000000001064e-02 3.623842477798461942e-02
3.140000000000000430e-02 4.608217846602200712e-02
5.000000000000001839e-03 8.245994299650191359e-03
9.800000000000003153e-03 3.638993108645080521e-02
8.000000000000001901e-03 1.223039805889129805e-02
2.480000000000000607e-02 2.370466064661741132e-02
1.600000000000000727e-03 6.184565078015681584e-05
2.710000000000001297e-02 1.254652190953493320e-02
9.430000000000002269e-02 1.927664282731711420e-02
4.700000000000001919e-03 4.194475577678531339e-03
1.130000000000000275e-02 5.952974040992558072e-03
1.110000000000000223e-02 9.276995984837414430e-03
4.900000000000000709e-03 5.653059440664946582e-03
9.500000000000003234e-03 1.240409847348928479e-02
6.100000000000002989e-03 1.106980904936790376e-02
4.890000000000001984e-02 6.231131825596093743e-02
7.610000000000002873e-02 7.580943599343299699e-02
4.400000000000001132e-03 7.051108502782882544e-03
1.180000000000000354e-01 9.433964684605598838e-02
9.700000000000002023e-03 1.647445182316004814e-02
4.600000000000000790e-03 9.648555079475044233e-03
2.600000000000000575e-02 2.913968680426479163e-02
3.250000000000001499e-02 3.449646420776843886e-02
8.400000000000001216e-03 4.831395784858613478e-03
6.300000000000002646e-03 4.228019963484258049e-03
4.900000000000001577e-03 5.652024270966648709e-03
2.290000000000001062e-02 3.757522858679294975e-02
9.100000000000000450e-03 9.693726794794202406e-03
7.800000000000003111e-03 1.799722946944063977e-07
3.220000000000001333e-02 2.478825736790895434e-02
2.020000000000000615e-02 2.841057160869239762e-02
1.170000000000000553e-02 7.733025192283094103e-03
8.000000000000001901e-03 1.221643947064876556e-02
2.710000000000001297e-02 3.398040596395730806e-02
1.490000000000000525e-02 4.268478154824606398e-04
1.510000000000000231e-02 7.016024386975914899e-03
0.000000000000000000e+00 1.006094684358686125e-02
5.900000000000002465e-03 1.360977318981895345e-03
3.630000000000000587e-02 5.657405886799097422e-02
9.800000000000001418e-03 6.110796402208506888e-03
3.600000000000000422e-02 3.684390410780907094e-02
8.500000000000004080e-03 6.072511728852987567e-03
5.900000000000002465e-03 1.114604771602899051e-02
4.630000000000002169e-02 4.990907844156027007e-02
7.800000000000003111e-03 7.752704340964556087e-03
6.700000000000000226e-03 7.590085770934821077e-03
1.600000000000000727e-03 6.365494318306445624e-03
2.060000000000000372e-02 1.616365101420325096e-06
3.560000000000000664e-02 4.145907973870634200e-02
4.860000000000001819e-02 3.106815760955213696e-02
1.600000000000000380e-02 3.950551427900791251e-02
2.290000000000000716e-02 2.374267788603901669e-02
1.010000000000000134e-02 2.478308005258441152e-02
9.070000000000003060e-02 6.751616600900887943e-02
1.143000000000000266e-01 9.988224446773527609e-02
6.100000000000002989e-03 8.218732727691531459e-03
4.860000000000001819e-02 4.364890191704035027e-02
3.150000000000000716e-02 3.471895830705763047e-02
5.590000000000002606e-02 5.787337921559811138e-02
1.691999999999999893e-01 9.522910818457604176e-02
1.260000000000000529e-02 2.526610130444168975e-02
2.090000000000000538e-02 4.856238834559917922e-02
2.840000000000001551e-02 2.591777751222253470e-02
4.800000000000000447e-03 2.204384493805022644e-06
2.600000000000001268e-02 3.560924008488655645e-02
7.900000000000000772e-03 6.617034617811441699e-03
3.900000000000000688e-03 6.988221993669869667e-03
1.300000000000000634e-02 9.052860471419990965e-03
6.820000000000002449e-02 4.615919562638737261e-03
5.200000000000001496e-03 1.760445355222941361e-03
2.520000000000000712e-02 3.040923563763499662e-02
5.560000000000002440e-02 2.386896040290593934e-02
4.200000000000000608e-03 1.286937414668500382e-02
2.070000000000000659e-02 1.388773112557828426e-02
2.600000000000001268e-02 3.031554227694868014e-02
1.280000000000000582e-02 1.150404828600585204e-02
9.900000000000002548e-03 9.142405726015569861e-03
4.580000000000001431e-02 4.806782480329273993e-02
4.370000000000000967e-02 3.669208969920873670e-02
2.170000000000000401e-02 2.007512597367167723e-02
5.500000000000002283e-03 1.871137076988815817e-02
4.000000000000001818e-03 1.958455938845873184e-02
3.680000000000000632e-02 4.038027703762053777e-02
1.400000000000000636e-03 3.127368468267378377e-04
6.500000000000003171e-03 8.697725548408924076e-03
9.000000000000002789e-03 2.357129756361245679e-02
1.920000000000000179e-02 1.942765112966299626e-02
0.000000000000000000e+00 1.029667387716472204e-02
3.070000000000001547e-02 3.013555258512497573e-02
3.710000000000000797e-02 2.230067651718855432e-02
6.600000000000003433e-03 1.096342202275991072e-02
6.590000000000004188e-02 3.802747579291462093e-02
1.680000000000000243e-02 1.691640998236835017e-02
9.500000000000003234e-03 6.169444040860980888e-03
5.330000000000002791e-02 5.619281182065605229e-02
1.980000000000000510e-02 1.929675336461514693e-02
1.790000000000000271e-02 1.932873249985277847e-02
1.500000000000000682e-03 5.509857099400505788e-04
4.300000000000000870e-03 1.236537712626159177e-02
1.215000000000000108e-01 1.023641876131296258e-01
8.400000000000001216e-03 8.413523538038135755e-03
2.650000000000001313e-02 2.418979859910905250e-02
1.200000000000000545e-02 9.713219865225256391e-03
7.920000000000002038e-02 8.853335462510586451e-02
1.880000000000000421e-02 2.612031459808349457e-02
1.249000000000000110e-01 9.860038414597512013e-02
8.400000000000001216e-03 1.186414311639964574e-02
3.140000000000001124e-02 4.021667852997780346e-02
1.280000000000000582e-02 3.041439827531575851e-02
2.600000000000000575e-02 2.185337349772453058e-02
1.646999999999999853e-01 1.033739562332629952e-01
4.700000000000001052e-03 5.436815228313207973e-03
5.100000000000002101e-03 6.338959496933966979e-03
0.000000000000000000e+00 7.092306953854857557e-03
1.370000000000000384e-02 2.115916909252536806e-08
9.560000000000003217e-02 4.044153723865747535e-02
4.900000000000001577e-03 6.409200895577668762e-03
8.900000000000001660e-03 2.409756403940263927e-03
5.000000000000001839e-03 6.377230738289654463e-03
2.800000000000001273e-03 1.058249729248927586e-04
8.000000000000003636e-03 7.523849671706559286e-03
1.195000000000000229e-01 1.084701980650425029e-01
9.440000000000002556e-02 7.498701680451631824e-02
7.600000000000001199e-02 7.619512841105462175e-02
1.370000000000000731e-02 2.744546122848987718e-02
2.780000000000001220e-02 3.802224516868591558e-02
6.500000000000003171e-03 5.707192900590598444e-03
2.260000000000000550e-02 2.736377371475100934e-02
1.309000000000000163e-01 1.049236053973436472e-01
4.600000000000001657e-03 6.504863523878157486e-03
1.490000000000000178e-02 2.024814562872052220e-02
2.710000000000001297e-02 1.284105282737868286e-05
2.380000000000000865e-02 1.675018224865198330e-02
1.147000000000000242e-01 7.770819224417210846e-02
3.000000000000001363e-03 4.328665233674655892e-04
4.700000000000001052e-03 6.868668748065828548e-03
2.080000000000000598e-02 5.332711078226565204e-02
1.970000000000000223e-02 1.266785677522420592e-02
6.630000000000003946e-02 2.494496338069439323e-02
3.400000000000001545e-03 7.366502070799469185e-03
1.810000000000000150e-02 1.187076454982161425e-02
1.110000000000000223e-02 1.035084865521639606e-02
1.750000000000000513e-02 1.055595668032765187e-02
1.165999999999999953e-01 5.813581299036742200e-02
3.170000000000001983e-02 4.086593858897685783e-02
2.150000000000000522e-02 6.234114125370979892e-02
6.020000000000003126e-02 3.853090181946754178e-02
2.550000000000001224e-02 3.027588689699768285e-02
7.420000000000002982e-02 8.056727416813375120e-02
7.600000000000000852e-03 2.506032443792859971e-07
2.447000000000000008e-01 1.242516428232193215e-01
9.340000000000002467e-02 2.354310402646661235e-02
5.010000000000001258e-02 4.911079030483960634e-02
7.000000000000003615e-03 1.234915477223694387e-02
2.270000000000000490e-02 1.680869793519377750e-02
1.806000000000000383e-01 1.144641331583261534e-01
2.010000000000000328e-02 1.883232578635215398e-02
8.500000000000004080e-03 9.639972844161093582e-03
8.300000000000000086e-03 1.039940974675119048e-02
1.070000000000000291e-02 6.361296284103445204e-04
4.800000000000000447e-03 7.060279240831732195e-03
1.120000000000000509e-02 1.698217621073126737e-02
2.334000000000000519e-01 1.478020764887332805e-01
2.710000000000000603e-02 4.200406376272439873e-02
2.350000000000000699e-02 3.724293490871787016e-02
8.500000000000002345e-03 1.667452757246792178e-02
3.600000000000001636e-03 5.764914019964635303e-03
3.200000000000000761e-02 4.114834789186716524e-02
1.570000000000000562e-02 8.403819538652896465e-03
1.010000000000000307e-02 1.040371912531554491e-02
7.660000000000002918e-02 4.129464611411094721e-02
2.150000000000000522e-02 3.872129656374455331e-02
9.700000000000003758e-03 1.292488315608352790e-02
5.190000000000002250e-02 3.534923173487186654e-02
2.540000000000001285e-02 2.172047901898622665e-02
5.000000000000000971e-03 7.011063811369240562e-03
9.900000000000002548e-03 1.086842589545995025e-02
1.110000000000000223e-02 1.701247729361057143e-02
6.700000000000002828e-03 1.348908714018762223e-02
5.040000000000001423e-02 4.137951038777828300e-02
6.600000000000003433e-03 1.034727201797068161e-02
3.240000000000001906e-02 3.955028634518384378e-02
2.480000000000000607e-02 3.082454349845647340e-02
9.900000000000002548e-03 1.604321232996881383e-02
2.870000000000001369e-02 2.140604573301971292e-02
4.140000000000000624e-02 5.018601879477500860e-02
7.400000000000002062e-03 1.115926951133587846e-03
6.790000000000001590e-02 3.228879977017641567e-02
8.000000000000003636e-03 7.865421357564628124e-03
